fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119354,BARODA MULTI CAP FUND - Plan B (Direct) - Growth Option,91.53045454545453,140.40581342975204
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119364,BOI AXA Manufacturing & Infrastructure Fund-Direct Plan-Growth,15.116818181818179,7.430562603305788
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119367,Baroda Large cap Fund - Plan B (Direct) - Growth Option,13.208636363636366,2.7214435950413223
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119392,Baroda Mid-cap Fund- Plan B (Direct) - Growth Option,8.745454545454546,1.1920066115702481
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119397,L&T Large and Midcap Fund-Direct Plan-Growth,43.369,45.43247868181819
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,119404,L&T India Value Fund-Direct Plan-Growth,32.151022727272725,33.42074434039256
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119413,L&T Infrastructure Fund -Direct Plan-Growth,14.214318181818179,9.02448362603306
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119417,L&T  Tax Advantage Fund-Direct Plan-Growth,48.20213636363637,70.27887989049586
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119436,Aditya Birla Sun Life Equity Advantage Fund - Growth - Direct Plan,372.5361363636363,3788.2294873450414
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,119438,Principal Dividend Yield Fund - Direct Plan - Growth Option,46.005,75.15959772727273
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119441,Principal Emerging Bluechip Fund - Direct Plan - Growth Option,93.31818181818181,353.73465578512395
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119451,Principal Multi Cap Growth Fund - Direct Plan -Half Yearly Dividend Option,42.478181818181824,13.17364669421488
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119452,Principal Multi Cap Growth Fund-Direct Plan - Growth Option,124.6247727272727,557.4862158574379
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,119464,Principal Focused Multicap Fund- Direct Plan - Growth Option,57.21590909090909,79.6830241735537
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,119507,Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan,157.2665909090909,345.7781542871902
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119514,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,30.1875,24.522746022727265
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119517,Aditya Birla Sun Life International Equity Fund - Plan A - Growth - Direct Plan,19.196431818181818,9.21368031626033
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119518,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan,16.69390227272727,4.7575719911312
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,201.52818181818182,922.3039285123967
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119544,Aditya Birla Sun Life Tax Relief '96 - Growth - Direct Plan,27.932045454545456,24.508484452479344
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119549,Sundaram Diversified Equity - A Long-term Tax Saver Fund - Direct Plan - Growth Option,89.51495681818182,192.4433526724535
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,119556,Aditya Birla Sun Life Small Cap Fund - Growth - Direct Plan,32.42268636363636,50.640268707541324
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,119564,Aditya Birla Sun Life Focused Equity Fund - Growth - Direct Plan,53.668175,69.20549881732956
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119566,Sundaram Large and Midcap Fund- Direct Plan - Growth Option,29.55357272727273,30.327579056983474
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119576,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan,22.337622727272727,3.275002153574381
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,119578,Sundaram Select Focus - Direct Plan - Growth Option,154.53235909090907,715.6915970455992
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119581,Sundaram Mid Cap Fund- Direct Plan - Growth Option,427.70060909090904,5274.848281783553
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,119589,Sundaram Small Cap Fund - Direct Plan - Growth Option,81.06487045454544,220.11713427980888
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119591,Aditya Birla Sun Life India Gennext Fund - Growth - Direct Plan,73.16181818181818,212.34701942148757
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119595,Sundaram Rural and Consumption Fund - Direct Plan - Growth Option,36.49774772727273,52.74748390431302
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119597,Sundaram Financial Services Opportunities Fund - Direct Plan - Growth Option,35.668763636363636,44.9839202827686
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119598,SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,35.36293181818182,29.26634898444215
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119620,Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan,267.7581818181818,1908.247546694215
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,698.8827272727274,9590.609915289257
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,119659,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan,49.232372727272725,103.20098765971073
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119661,Aditya Birla Sun Life Tax Plan - Direct Plan - Growth Option,35.06045454545454,35.970199793388424
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119700,SBI INFRASTRUCTURE FUND -  DIRECT PLAN - GROWTH,13.883697727272725,4.252014788403926
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119705,SBI Magnum COMMA Fund - DIRECT PLAN - Growth,33.31448409090909,46.06947006406508
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119709,SBI Magnum Equity ESG Fund - DIRECT PLAN -GROWTH,91.90064772727273,205.20318424476756
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119711,SBI MAGNUM GLOBAL FUND - DIRECT PLAN -GROWTH,160.48634090909093,483.0610621860537
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119716,SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH,71.2057,93.48318818136363
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119718,SBI Magnum Multicap Fund - DIRECT PLAN - Growth Option,42.734743181818175,58.08166625881716
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119721,SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth,192.73172954545456,912.6913931738999
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119723,SBI LONG TERM EQUITY FUND - DIRECT PLAN -GROWTH,130.51581363636362,263.80850175345046
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,119727,SBI FOCUSED EQUITY FUND - DIRECT PLAN -GROWTH,122.56401363636361,578.6303854120869
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119732,SBI PSU Fund - DIRECT PLAN - GROWTH,10.25285909090909,2.11316522196281
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,119769,Kotak India EQ Contra Fund - Growth - Direct,45.95040909090908,78.74215115082644
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119773,Kotak Tax Saver-Scheme-Growth - Direct,39.829795454545454,46.654604708161166
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119775,Kotak Emerging Equity Scheme - Growth - Direct,35.406749999999995,45.01427191477273
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119783,SBI HEALTHCARE OPPORTUNITIES FUND - DIRECT PLAN -GROWTH,137.8437931818182,176.95107813472623
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119807,L&T Mid Cap Fund-Direct Plan-Growth,119.97681818181817,604.7830489669421
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,119835,SBI CONTRA FUND - DIRECT PLAN - GROWTH,101.06452727272728,181.4070745801653
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119893,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,81.88000000000001,157.2199772727273
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119988,BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option,44.31463636363636,52.771983140495855
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120002,BNP Paribas Mid Cap Fund - Direct Plan - Growth Option,31.11763636363636,24.470306140495868
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120030,HSBC Large Cap Equity Fund - Growth Direct,186.03062045454547,913.4974329898088
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120034,HSBC Infrastructure Equity Fund - Growth Direct,18.647465909090908,15.676322650428721
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120046,HSBC Multi Cap Equity Fund - Growth Direct,78.2835181818182,136.19817903603305
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,120069,HSBC Small Cap Equity Fund - Growth Direct,47.334813636363634,80.64339898754132
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120079,HSBC Tax Saver Equity Fund - Growth Direct,33.31435454545455,28.129922824297523
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120147,BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option,34.977295454545455,24.09671648088843
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120152,Kotak Bluechip Fund - Growth - Direct,212.22761363636366,1056.774166827996
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120158,Kotak Equity Opportunities Fund - Growth - Direct,107.327,371.5953162272727
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,120164,Kotak-Small Cap Fund - Growth - Direct,68.6896590909091,151.48755308832642
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120166,Kotak Standard Multicap Fund - Growth - Direct,30.675454545454546,33.65064647520661
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120186,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth,24.617380952380948,34.25206218820861
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120244,ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth,52.812727272727265,168.01809256198348
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120264,LIC MF Multicap Fund-Direct Plan-Growth,43.88103636363636,21.495548802314055
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120267,LIC MF Large Cap Fund-Direct Plan-Growth,24.12825454545454,11.414791097933886
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120270,LIC MF Tax Plan-Direct Plan-Growth,59.74500454545455,93.05945972088844
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,120323,ICICI Prudential Value Discovery Fund - Direct Plan - Growth,135.82295454545454,271.48629808884294
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,120348,Invesco India Contra Fund - Direct Plan - Growth,42.383863636363635,77.49239643595041
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120351,LIC MF Infrastructure Fund-Direct Plan-Growth,13.381452272727271,3.17139242204029
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120356,Invesco India Growth Opportunities Fund - Direct Plan - Dividend,16.199090909090913,6.366176446280989
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120357,Invesco India Growth Opportunities Fund - Direct Plan - Growth,30.685454545454547,34.91624297520662
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120381,ICICI Prudential MidCap Fund - Direct Plan -  Growth,87.37613636363636,211.64775552685944
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120385,Invesco India Financial Services Fund - Direct Plan - Growth,48.50568181818182,130.71179271694214
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120392,Invesco India Largecap Fund - Direct Plan - Growth,26.381136363636358,17.927737345041322
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120395,Invesco India PSU Equity Fund - Direct Plan - Growth,17.521363636363642,7.265975413223142
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120403,Invesco India Midcap Fund - Direct Plan - Growth Option,45.435,68.067725
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120405,Invesco India Infrastructure Fund - Direct Pan - Growth Option,16.58022727272727,6.403361311983471
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120413,Invesco India Multicap Fund - Direct Plan - Growth Option,45.142727272727285,54.923847107438
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120416,Invesco India Tax Plan - Direct Plan - Growth,46.39681818181818,71.5553853305785
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120465,Axis Bluechip Fund - Direct Plan - Growth,25.157500000000002,26.62561875
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,120468,Axis Focused 25 Fund - Direct Plan - Growth Option,24.433636363636364,28.28948223140495
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,120486,JM Value Fund (Direct) - Growth Option,28.622070454545455,31.185844546172518
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,120488,JM Core 11 Fund (Direct)  - Growth Option,7.860627272727272,2.5986874083471077
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120490,JM Large Cap Fund (Direct) - Growth Option,63.42047727272727,53.999863669028926
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120492,JM Multicap Fund (Direct) - Growth Option,28.445163636363635,28.965315264586767
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120494,JM Tax Gain Fund (Direct) - Growth Option,15.216281818181818,8.306134449669422
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis Long Term Equity Fund - Direct Plan - Growth Option,39.87102272727273,53.79292165811982
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120505,Axis Midcap Fund - Direct Plan - Growth,32.83636363636363,41.839527685950415
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120539,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,44.97931818181818,102.43977453512399
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120564,Aditya Birla Sun Life Equity Fund - Growth - Direct Plan,642.3659090909091,13909.1414696281
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120575,SBI CONSUMPTION OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,100.89692727272727,420.85568148925614
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120576,SBI CONSUMPTION OPPORTUNITIES FUND - REGULAR - GROWTH,95.809475,337.74003625505685
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120577,SBI TECHNOLOGY OPPORTUNITIES FUND - REGULAR PLAN - GROWTH,53.794802272727274,96.04296711885848
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120578,SBI TECHNOLOGY OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,56.57006363636364,124.83263319913222
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120586,ICICI Prudential Bluechip Fund - Direct Plan - Growth,37.110681818181824,39.83625635330578
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120587,ICICI Prudential FMCG Fund - Direct Plan -  Growth,207.89931818181813,1472.1032881714875
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,120591,ICICI Prudential Smallcap Fund - Direct Plan - Growth,23.836818181818185,13.13107623966942
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120592,ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan -  Growth,335.4909090909091,2571.8598309917356
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120594,ICICI Prudential Technology Fund - Direct Plan -  Growth,50.24181818181817,109.14421487603308
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120596,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,294.095,2032.0854704545457
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120599,ICICI Prudential Multicap Fund - Direct Plan -  Growth,255.69227272727275,1726.5478766528925
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120621,ICICI Prudential Infrastructure Fund - Direct Plan -  Growth,46.53886363636364,45.79299189049587
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120656,UTI - Master Share-Growth Option - Direct,107.66602727272729,246.36831949516537
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120662,UTI - Equity Fund-Growth Option - Direct,123.23770909090908,380.44134094219004
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120665,UTI - Core Equity Fund - Direct Plan - Growth Option,56.12545454545454,53.87638724384297
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120682,UTI - MNC Fund - Growth Option - Direct,180.42896363636365,616.3457304332231
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120688,ICICI Prudential Exports & Services Fund - Direct Plan - Growth,53.13977272727271,40.53926131198347
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120715,UTI - Long Term Equity Fund (Tax Saving) - Direct Plan - Growth Option,79.39663636363638,130.54122562367772
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,120722,ICICI Prudential Focused Equity Fund - Direct Plan - Growth,27.61590909090909,14.340974173553724
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120726,UTI Mid Cap Fund-Growth Option- Direct,96.33356363636364,193.29107252322316
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120728,UTI Infrastructure Fund-Growth Option- Direct,48.26866136363637,45.943965252370866
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120731,UTI-Transpotation and Logistics  Fund-Growth Option- Direct,100.16397500000002,277.05266065778414
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120733,UTI Banking and Financial Services Fund - Direct Plan - Growth Option,84.32997499999999,301.3763510736931
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,120749,UTI-Dividend Yield Fund.-Growth-Direct,57.98449090909091,74.00659780037189
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,120751,UTI Value Opportunities Fund- Direct Plan - Growth Option,55.45195454545455,53.01246288338843
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120780,UTI India Consumer Fund - Direct Plan - Growth Option,23.552675,9.880676313238636
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120782,UTI Healthcare Fund - Direct Plan - Growth Option,93.818275,91.13176620187501
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120823,Quant Active Fund-GROWTH OPTION-Direct Plan,157.68565,771.1912422815908
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120826,Quant Large & Mid Cap Fund - Growth Option-Direct Plan,33.30119772727273,31.142224223403925
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,120828,Quant Small Cap Fund-Growth Option-Direct Plan,46.86007499999999,26.651192486875
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120833,Quant Infrastructure Fund - Growth Option-Direct Plan,7.787356818181817,1.2351952056353308
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,120834,Quant Focused Fund - Growth Option-Direct Plan,27.65194090909091,17.492133745599173
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,Quant Mid Cap Fund-Growth Option-Direct Plan,51.32373863636363,31.995268220098147
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120843,Quant Consumption Fund - Growth Option-Direct Plan,23.31379545454545,19.068745162252068
quant Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120847,Quant Tax Plan-Growth Option-Direct Plan,80.83804318181818,252.96587556381712
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,122387,Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option,19.125590909090906,7.758922268099176
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,122389,Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,20.427563636363633,11.208697061404958
PPFAS Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,122639,Parag Parikh Long Term Equity Fund - Direct Plan - Growth,21.90819318181818,18.331181331089876
PPFAS Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,122640,Parag Parikh Long Term Equity Fund - Regular Plan - Growth,21.351529545454543,15.710215373899793
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,123637,IDBI Equity Advantage Fund - Growth Direct,24.53022727272727,12.289470402892562
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,123638,IDBI Equity Advantage Fund - Growth Regular,23.457045454545458,8.681857179752067
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,125305,PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option,17.25318181818182,4.230871694214875
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,125307,PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option,17.835454545454546,5.456738429752066
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125350,Axis Small Cap Fund - Regular Plan - Growth,24.643636363636368,18.283395867768597
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125354,Axis Small Cap Fund - Direct Plan - Growth,25.839772727272727,24.056624948347118
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125494,SBI Small Cap Fund - Regular Plan - Growth,44.10629545454546,109.86188771997932
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125497,SBI Small Cap Fund - Direct Plan - Growth,46.64655227272727,136.63109187931303
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,125595,Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth,22.84931818181818,26.269610898760334
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,125597,Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth,23.77613636363636,31.04981916322315
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,127039,Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option,22.8019,7.670824560454545
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,127042,Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option,23.90925,10.164380369318181
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,128235,IDBI DIVERSIFIED EQUITY FUND Growth Regular,18.92340909090909,4.6305815599173545
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,128236,IDBI DIVERSIFIED EQUITY FUND Growth Direct,19.72522727272727,6.9270158574380165
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,129046,Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option,22.999743181818186,18.768636798362607
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,129048,Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option,22.170329545454546,15.637153519808884
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,129212,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Direct Plan Growth,29.64869090909091,22.946875511280993
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,129213,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Regular Plan Growth,28.92070227272727,20.951607778403925
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129220,L&T Emerging Businesses Fund - Direct Plan - Growth,21.02254545454545,27.174231384297524
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129223,L&T Emerging Businesses Fund - Regular Plan - Growth,20.435022727272727,24.508622204028924
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,129310,ICICI Prudential Dividend Yield Equity Fund Growth Option,14.604318181818183,5.473283626033059
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,129312,ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,14.984545454545456,6.135129338842975
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129647,Union Small Cap Fund - Regular Plan - Growth Option,13.434090909090907,2.9965787190082653
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129649,Union Small Cap Fund - Direct Plan - Growth Option,13.828636363636365,3.4976754132231402
