fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,101837,DSP Credit Risk Fund - Regular Plan -Growth,26.62962955,4.847699991
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,101844,Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan,28.22569318,12.83290068
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,101847,Tata Money Market Fund-Regular Plan  -  Growth,3009.211334,75258.75986
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,101862,Nippon India Banking Fund-Growth Plan-Growth Option,219.9273659,2170.032669
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,101863,Nippon India Banking Fund-Growth Plan-Bonus Option,219.9273659,2170.032669
LIC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,101869,LIC MF Debt Hybrid Fund-Regular Plan-Growth,50.49393409,24.39032076
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,101872,HDFC Dynamic Debt Fund - Growth Option,56.65454091,29.70890923
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,101893,Kotak Money Market Scheme - (Growth),2755.064462,109746.1208
Tata Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,101906,Tata Equity Savings Fund -Regular Plan-Growth,30.07988864,6.030130661
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,101909,Tata Dynamic Bond Fund Regular Plan - Growth,25.91902727,8.296139981
Baroda Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,101912,BARODA  HYBRID EQUITY FUND - Plan A - Growth Option,49.54022727,33.51518404
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,101922,Canara Robeco Equity Diversified Fund - Regular Plan - Growth,112.6940909,337.6351424
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,101932,SBI MAGNUM GILT FUND -  GROWTH - PF (Regular) Option,24.28174773,13.12069272
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,101934,SBI MAGNUM GILT FUND -  GROWTH - PF (Fixed Period - 3 Yrs) Option,22.68709091,11.45382877
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,101945,Tata Gilt Retirement Plan 28/2/25 Growth Option,22.43671136,7.330703147
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,101971,Aditya Birla Sun Life Money Manager Fund - Retail Growth,276.088334,1144.322396
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,101976,Aditya Birla Sun Life Money Manager Fund - Growth,224.0304849,752.9618715
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,101979,HDFC TaxSaver-Growth Plan,450.9440227,4252.679892
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,101989,HDFC Medium Term Debt Fund -Growth Option,33.74946818,17.11262094
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,101993,HDFC Money Market Fund - Growth Option,3110.765251,1567517.623
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,101996,HDFC Overnight Fund - Growth Option,2330.126014,760039.738
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,102000,HDFC Top 100 Fund - Growth Option,403.7420682,4120.948515
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,102009,UTI-  Liquid Cash Plan- Discontinued - Regular Plan -Growth,2600.641709,71054.48395
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,102012,UTI-  Liquid Cash Plan - Regular Plan - Growth Option,2759.666037,96173.29933
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,102020,BARODA MULTI CAP FUND - Plan A - Growth Option,87.54363636,110.5824504
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,102053,SBI MAGNUM MEDIUM DURATION FUND - REGULAR PLAN - GROWTH,29.3918,18.50217622
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,102133,ICICI Prudential Passive Strategy Fund (FOF) - Growth,56.32860455,57.71637676
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,102135,ICICI Prudential Thematic Advantage Fund (FOF) - Growth,62.68388864,68.31780348
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,102137,ICICI Prudential Asset Allocator Fund (FOF) - Growth,47.33718182,52.19034818
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,102139,ICICI Prudential Income Optimizer Fund (FOF) - Growth,31.08569773,10.36673813
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,102141,ICICI Prudential Debt Management Fund (FOF) - Growth,26.61567955,12.21654587
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102142,Sundaram Rural and Consumption  Regular  Growth,35.43839773,45.90712697
HDFC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102147,HDFC Hybrid Debt Fund - Growth Plan,41.36254545,20.01217118
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102172,Nippon India Hybrid Bond Fund-Growth Plan,38.49583409,13.19159285
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,102205,SBI Dynamic Bond Fund - REGULAR PLAN - Growth,21.15819318,8.973194334
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,102252,HSBC Multi Cap Equity Fund - Growth,75.37706818,113.819122
HSBC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102262,HSBC Regular Savings Fund - Growth,33.80520227,11.08465528
UTI Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Children’s Fund,102267,UTI CCF Investment Plan - Regular Plan - Growth Option,32.06579545,23.90987248
SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,82.18587727,155.395659
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,102326,Tata Mid Cap Growth Fund-Regular Plan - Dividend,37.32064773,17.98188531
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,102328,Tata Mid Cap Growth Fund Regular Plan- Growth,120.7362023,318.845286
ICICI Prudential Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102330,ICICI Prudential Regular Savings Fund - Plan - Growth,37.84595227,28.03816355
Principal Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,102337,Principal Global Opportunities Fund-Growth Option,25.84306591,16.20004849
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,102394,UTI Mid Cap Fund-Growth Option,92.67695227,159.1565936
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102395,UTI Infrastructure Fund-Growth Option,47.2443,42.19664659
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102398,UTI-Transpotation and Logistics  Fund-Growth Option,95.46469091,245.0408154
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102401,UTI Banking and Financial Services Fund - Regular Plan - Growth Option,80.13757273,249.0876671
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,102414,SBI CONTRA FUND - REGULAR PLAN -GROWTH,98.03529773,159.6835005
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102431,Nippon India Pharma Fund-Growth Plan-Growth Option,146.4258432,351.1383055
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102432,Nippon India Pharma Fund-Growth Plan-Bonus Option,146.4258432,351.1383055
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102434,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,80.10956818,156.8905082
DSP Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102448,DSP Regular Savings Fund- Regular Plan - Growth,33.61603636,8.92879583
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,102452,HDFC Low Duration Fund- Retail Growth,35.80462727,17.82135756
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,102503,SBI  SAVINGS FUND - REGULAR PLAN - GROWTH,26.42569318,9.685463315
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,102505,SBI CREDIT RISK FUND - REGULAR PLAN - GROWTH,27.02315,10.73835555
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,102510,UTI - GILT FUND - Regular Plan - Growth Option,37.65251136,31.12262701
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,102512,UTI - GILT FUND - Discontinued PF Plan - Growth Option,27.99594773,17.20587986
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,102528,ICICI Prudential MidCap Fund - Growth,83.65227273,173.1960039
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,102532,UTI - Ultra Short Term Fund - Regular Plan - Growth Option,2733.638768,85917.04524
UTI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102535,UTI - Regular Savings Fund - Regular Plan - Growth Option,36.77947273,14.8535963
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,102540,UTI - Treasury Advantage Fund - Discontinued Growth Option,4158.619593,135818.7122
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,102544,UTI - Treasury Advantage Fund - Regular Plan - Growth Option,2277.876843,47650.29503
Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,102574,Kotak Asset Allocator Fund Growth,72.62309091,100.7996686
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,102591,Kotak Savings Fund -Growth,27.24463636,10.8669851
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,102594,ICICI Prudential Value Discovery Fund - Growth,129.6563636,199.332464
Baroda Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,102661,BARODA CONSERVATIVE HYBRID FUND - Plan A - Growth Option,21.97711818,6.976043915
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,102672,Tata Liquid Fund -Regular Plan  -  Growth,2644.095278,89338.80107
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Floater Fund,102673,Nippon India Floating Rate Fund - Growth Plan-Growth Option,26.86683182,10.85820851
Principal Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,102722,Principal Low Duration Fund- Growth Option,2570.737616,47665.20435
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,102741,ICICI Prudential Medium Term Bond Fund - Growth,26.20936136,10.10529367
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102751,Nippon India Consumption Fund-Growth Plan-Growth Option,60.60535909,40.53342275
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102752,Nippon India Consumption Fund-Growth Plan-Bonus Option,60.60535909,40.53342275
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,102756,SBI FOCUSED EQUITY FUND - REGULAR PLAN -GROWTH,117.2103909,458.8652484
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,102760,HDFC Focused 30 Fund - GROWTH,68.51079545,93.23958657
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,102767,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Regular Plan,29.13314545,7.541743923
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,102807,Principal Dividend Yield Fund-Growth Plan,44.82272727,67.13906074
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,102823,SBI HEALTHCARE OPPORTUNITIES FUND - REGULAR PLAN -GROWTH,131.0118318,168.7302016
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Balanced Hybrid Fund,102846,Nippon India Balanced Advantage Fund-Growth Plan-Growth Option,78.69533409,117.5964525
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Balanced Hybrid Fund,102847,Nippon India Balanced Advantage Fund-Growth Plan-Bonus Option,78.69533409,117.5964525
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,102849,Nippon India Dynamic Bond Fund-Growth Plan-Growth Option,22.82774318,7.643304582
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,102875,Kotak-Small Cap Fund - Growth,64.71479545,114.4930298
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,102883,Franklin India Equity Advantage Fund - Growth Plan,69.69654318,74.30025455
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,115.8205386,282.3081166
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,102913,Canara Robeco Savings Fund- Regular Plan - GROWTH,26.63286591,10.43565537
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,102920,Canara Robeco Emerging Equities - Regular Plan - GROWTH,78.78272727,232.4132244
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,102941,SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH,68.12952727,75.93403499
HDFC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,102948,HDFC Hybrid Equity Fund-Growth,48.22620455,33.96533444
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,103006,HSBC Small Cap Equity Fund - Growth,45.57548182,72.82827125
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,103024,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth,188.241125,789.3021599
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,103026,UTI-Dividend Yield Fund.-Growth,56.20059091,62.12314226
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103034,SBI MAGNUM GLOBAL FUND - REGULAR PLAN -GROWTH,154.1154295,369.9588885
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,103040,Kotak India EQ Contra Fund - Growth,43.16518182,55.44529933
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,103048,Nippon India Money Market Fund-Growth Plan-Growth Option,2527.555602,91486.5472
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,103085,Nippon India Value Fund- Growth Plan,62.94331818,93.74048545
UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,103098,UTI Value Opportunities Fund- Regular Plan - Growth Option,53.42658636,42.53086859
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103111,Aditya Birla Sun Life India Gennext Fund-Growth Option,69.60363636,163.3580504
HDFC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,103131,HDFC Multi-Asset Fund -Growth Option,29.16904318,8.66968422
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103145,SBI Magnum COMMA Fund - REGULAR PLAN - Growth,32.26456591,40.29379061
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103149,ICICI Prudential Infrastructure Fund - Growth,45.03068182,40.26932454
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103151,Franklin India Opportunities Fund - Growth,64.75474545,68.93384752
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth,664.4568182,6967.767267
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,103159,Tata Treasury Advantage Fund - Regular Plan  - Growth,2547.109555,75913.71759
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,103166,Aditya Birla Sun Life Equity Fund - Growth - Regular Plan,613.8972727,11066.73645
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103168,Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan,43.26022727,83.99233404
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,103174,Aditya Birla Sun Life Frontline Equity Fund-Growth,192.6093182,716.7235518
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,103176,Aditya Birla Sun Life Banking & PSU Debt Fund - Retail Plan-Growth,325.8942682,1986.545323
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,65.22805909,78.93965319
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,103192,Aditya Birla Sun Life Low Duration Fund - Growth Plan,409.8754318,2476.635087
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,103195,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth,287.381525,1217.60246
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,103196,Nippon India Tax Saver (ELSS) Fund-Growth Plan-Growth Option,50.99443864,61.86613754
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,103215,SBI Magnum Multicap Fund - REGULAR PLAN -Growth Option,41.01663409,45.83282436
quant Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,103225,Quant Liquid Fund-Growth Option,26.35516984,9.14045539
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,103234,Kotak Equity Opportunities Fund - Growth,101.9976136,275.6720276
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,103309,Aditya Birla Sun Life Focused Equity Fund -Growth Option,51.20147955,51.96512601
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103312,ICICI Prudential Exports & Services Fund - Growth,51.21477273,31.87772495
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,103335,Principal Focused Multicap Fund-Growth Option,55.32522727,65.04924313
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,103339,Kotak Tax Saver-Scheme-Growth,37.37231818,33.04310335
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,103340,ICICI Prudential Liquid Fund - Growth,250.3677783,796.8589603
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,103347,DSP Liquidity Fund - Regular Plan - Growth,2416.579638,73464.09129
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,103360,Franklin India Smaller Companies Fund-Growth,47.52592045,71.77462589
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103390,Canara Robeco Infrastructure - Regular Plan - GROWTH,41.7925,28.35340966
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,103397,Sundaram Money Fund Regular Growth (Formerly Super Institutional Plan),35.45212031,15.78926925
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103407,HSBC Infrastructure Equity Fund - Growth,18.00496591,15.03668614
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,103408,SBI MULTI ASSET ALLOCATION FUND - REGULAR PLAN - GROWTH,24.69809091,8.162483811
quant Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,103464,Quant Money Market Fund-Growth Option,26.43527727,9.875133864
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,103476,Aditya Birla Sun Life Infrastructure Fund-Growth,29.12113636,22.07789644
Quantum Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,103490,Quantum Long Term Equity Value Fund - Direct Plan Growth Option,46.72386364,45.24252825
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,103504,SBI BLUE CHIP FUND-REGULAR PLAN GROWTH,33.86865227,22.3295406
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,103633,ICICI Prudential Money Market Fund Option - Growth,232.0666321,775.0367844
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,103678,Templeton India Equity Income Fund-Growth Plan,40.38960909,36.20464371
